id,user_id,video_id,rating,time_stamp
63166,329,hw_VVktz9VY,5,2024-09-18 16:16:10
63167,329,BiNIqPJ5As8,5,2024-09-18 16:16:28
63168,329,Mw5o6ohpdm4,1,2024-09-18 16:19:08
63169,329,hqbmKtal_ac,2,2024-09-18 16:21:00
63170,329,290Vg8YpEfg,5,2024-09-18 16:21:28
63171,329,nXUr0YxHZx8,5,2024-09-18 16:21:47
63172,329,uZ4pRAzRfek,1,2024-09-18 16:22:01
63173,329,F0X5xY_2c-c,5,2024-09-18 16:22:10
63174,329,C0uqYAAYiDE,4,2024-09-18 16:22:38
63175,329,wRqjtu9giOc,3,2024-09-18 16:23:00
63176,330,PtMWOrkqUeA,1,2024-09-19 08:02:58
63177,330,6EYbCD65KrE,1,2024-09-19 08:02:59
63178,330,sqdTZ4tGU0Q,1,2024-09-19 08:03:16
63179,330,ta_9EmyM0q4,4,2024-09-19 08:03:20
63180,330,q7D1SaQF1T8,5,2024-09-19 08:03:22
63181,330,c9z33uuiDBA,2,2024-09-19 08:03:27
63182,330,QPNtw9aecfU,3,2024-09-19 08:03:28
63183,330,O1dLluhZygQ,5,2024-09-19 08:03:35
63184,330,hue_fkVwEyQ,1,2024-09-19 08:03:39
63185,330,W7OZc98Y2To,1,2024-09-19 08:03:40
63186,330,c4nM3kxQzCY,1,2024-09-19 08:03:42
63187,330,DkZ7BJQupVA,2,2024-09-19 08:03:43
63188,330,WUvTyaaNkzM,5,2024-09-19 08:03:44
63189,330,7GPbuoiFP6Q,1,2024-09-19 08:03:47
63190,330,3bD8FuF8mEE,2,2024-09-19 08:03:49
63191,330,7RG_S6uBZ0s,1,2024-09-19 08:04:03
63192,330,oxpKr6T_ctE,1,2024-09-19 08:04:16
63193,330,61swrBtjq7g,2,2024-09-19 08:04:16
63194,330,r7Ezgbp1Y1g,1,2024-09-19 08:04:18
63195,330,lcFqVIadWYo,1,2024-09-19 08:04:19
63196,330,Gghy0d5Ppcc,1,2024-09-19 08:04:21
63197,330,PbhDCo1J1aY,4,2024-09-19 08:04:24
63198,330,EhAemz1v7dQ,5,2024-09-19 08:04:25
63199,330,se3RwGumBmw,1,2024-09-19 08:04:27
63200,330,sJU_tmVSR2U,1,2024-09-19 08:04:29
63201,330,P8i4t0mjyd0,1,2024-09-19 08:04:30
63202,330,cg7FXmMPhAQ,1,2024-09-19 08:04:32
63203,330,2u_tHkWxrtY,5,2024-09-19 08:04:34
63204,330,l8xtLy23DKM,1,2024-09-19 08:04:36
63205,330,QF6mxHkJ9Y8,1,2024-09-19 08:04:38
63206,330,ml4NSzCQobk,5,2024-09-19 08:04:52
63207,330,1tOx_Vh5diE,4,2024-09-19 08:04:58
63208,330,QElGjlIPwMA,4,2024-09-19 08:05:06
63209,330,VXIqvzkTBXk,3,2024-09-19 08:05:15
63210,330,Hzh7zjOXzCU,4,2024-09-19 08:05:19
63211,330,BiNIqPJ5As8,4,2024-09-19 08:05:25
63212,330,mw0LGzIKvoo,4,2024-09-19 08:07:55
63213,330,3zHp4Rg-GmM,4,2024-09-19 08:08:00
63214,330,K83UrpTbKik,4,2024-09-19 08:08:12
63215,330,FLV_72wTNAA,4,2024-09-19 08:08:18
63216,330,fPjOWekzeGI,5,2024-09-19 08:08:27
63217,330,3cv_m5RKQVQ,5,2024-09-19 08:08:43
63218,330,N9BDRJQvvAg,5,2024-09-19 08:08:49
63219,330,hqbmKtal_ac,5,2024-09-19 08:09:22
63220,330,TgIbNIElE20,4,2024-09-19 08:09:33
63221,330,rUU5gm4uNVc,5,2024-09-19 08:09:38
63222,330,hUdB232fIXM,5,2024-09-19 08:09:49
63223,330,4aR1P9rS64w,5,2024-09-19 08:09:55
63224,330,GDVgPRxAzi0,5,2024-09-19 08:10:09
63225,330,C0uqYAAYiDE,4,2024-09-19 08:10:14
63226,330,290Vg8YpEfg,5,2024-09-19 08:10:28
63227,330,pVm0dcc5Vt8,3,2024-09-19 08:10:34
63228,330,68UgJkTQw6E,5,2024-09-19 08:10:59
63229,330,kScclvB8qUw,4,2024-09-19 08:11:40
63230,330,BRLaDbWCfQA,4,2024-09-19 08:11:52
63231,330,T7aSI-E1fCE,5,2024-09-19 08:12:02
63232,330,c8EO32b6bzA,4,2024-09-19 08:12:06
63233,330,jNJlny-nl0E,5,2024-09-19 08:12:25
63234,330,wRqjtu9giOc,5,2024-09-19 08:12:51
63235,330,ImUYiPiLdPk,5,2024-09-19 08:13:09
63236,331,PtMWOrkqUeA,1,2024-09-19 08:23:51
63237,331,6EYbCD65KrE,3,2024-09-19 08:24:03
63238,331,sqdTZ4tGU0Q,3,2024-09-19 08:24:09
63239,331,ta_9EmyM0q4,5,2024-09-19 08:24:11
63240,331,q7D1SaQF1T8,5,2024-09-19 08:24:15
63241,331,c9z33uuiDBA,2,2024-09-19 08:24:16
63242,331,QPNtw9aecfU,4,2024-09-19 08:24:18
63243,331,O1dLluhZygQ,5,2024-09-19 08:24:21
63244,331,hue_fkVwEyQ,1,2024-09-19 08:24:23
63245,331,W7OZc98Y2To,5,2024-09-19 08:24:24
63246,331,c4nM3kxQzCY,5,2024-09-19 08:24:26
63247,331,DkZ7BJQupVA,3,2024-09-19 08:24:29
63248,331,WUvTyaaNkzM,5,2024-09-19 08:24:30
63249,331,7GPbuoiFP6Q,1,2024-09-19 08:24:33
63250,331,3bD8FuF8mEE,2,2024-09-19 08:24:34
63251,331,7RG_S6uBZ0s,1,2024-09-19 08:24:40
63252,331,oxpKr6T_ctE,1,2024-09-19 08:24:42
63253,331,61swrBtjq7g,5,2024-09-19 08:24:44
63254,331,r7Ezgbp1Y1g,3,2024-09-19 08:24:46
63255,331,lcFqVIadWYo,1,2024-09-19 08:24:49
63256,331,Gghy0d5Ppcc,2,2024-09-19 08:24:51
63257,331,PbhDCo1J1aY,3,2024-09-19 08:24:52
63258,331,EhAemz1v7dQ,5,2024-09-19 08:24:55
63259,331,se3RwGumBmw,4,2024-09-19 08:24:57
63260,331,sJU_tmVSR2U,4,2024-09-19 08:25:01
63261,331,P8i4t0mjyd0,1,2024-09-19 08:25:03
63262,331,cg7FXmMPhAQ,1,2024-09-19 08:25:05
63263,331,2u_tHkWxrtY,3,2024-09-19 08:25:08
63264,331,l8xtLy23DKM,1,2024-09-19 08:25:10
63265,331,QF6mxHkJ9Y8,1,2024-09-19 08:25:11
63266,331,1tOx_Vh5diE,4,2024-09-19 08:25:21
63267,331,ml4NSzCQobk,5,2024-09-19 08:25:24
63268,331,VXIqvzkTBXk,5,2024-09-19 08:25:28
63269,331,4aR1P9rS64w,3,2024-09-19 08:25:30
63270,331,68UgJkTQw6E,4,2024-09-19 08:25:33
63271,331,rUU5gm4uNVc,3,2024-09-19 08:25:35
63272,331,mw0LGzIKvoo,3,2024-09-19 08:25:40
63273,331,hUdB232fIXM,5,2024-09-19 08:25:56
63274,331,BiNIqPJ5As8,5,2024-09-19 08:25:59
63275,331,QElGjlIPwMA,3,2024-09-19 08:26:02
63276,331,T7aSI-E1fCE,3,2024-09-19 08:26:05
63277,331,fPjOWekzeGI,2,2024-09-19 08:26:11
63278,331,E4hPk0xfeIk,1,2024-09-19 08:26:16
63279,331,Vp3VDiiAuWc,1,2024-09-19 08:26:22
63280,331,o3D21v3AtQ8,1,2024-09-19 08:26:27
63281,331,p09qG_Twyp0,3,2024-09-19 08:26:31
63282,331,d_WiT610Bg4,1,2024-09-19 08:26:38
63283,331,3roITeXVWuE,2,2024-09-19 08:27:04
63284,331,UBFfqSkK0ug,3,2024-09-19 08:27:15
63285,331,0sgk1sNUJR8,3,2024-09-19 08:27:23
63286,331,7l-oLsHZuiI,1,2024-09-19 08:27:40
63287,331,WPX7Ab-yQfY,1,2024-09-19 08:27:54
63288,331,RjEjpX0_Sos,2,2024-09-19 08:28:03
63289,331,6KuSBd24w6I,2,2024-09-19 08:28:26
63290,331,bwH1uqP2icw,1,2024-09-19 08:28:30
63291,331,EoXsuVYhbJU,1,2024-09-19 08:28:36
63292,331,giYrbENnNZ0,4,2024-09-19 08:28:46
63293,331,WNSHdJSjSII,2,2024-09-19 08:28:52
63294,331,qoq-9tTOLEI,2,2024-09-19 08:29:14
63295,331,vrEWm6fTm4A,2,2024-09-19 08:29:23
63316,334,6EYbCD65KrE,1,2024-09-19 10:09:31
63317,334,PtMWOrkqUeA,1,2024-09-19 10:09:33
63318,334,sqdTZ4tGU0Q,2,2024-09-19 10:09:36
63319,334,ta_9EmyM0q4,3,2024-09-19 10:09:38
63320,334,q7D1SaQF1T8,5,2024-09-19 10:09:42
63321,334,c9z33uuiDBA,1,2024-09-19 10:09:44
63322,334,QPNtw9aecfU,1,2024-09-19 10:09:47
63323,334,O1dLluhZygQ,5,2024-09-19 10:09:49
63324,334,hue_fkVwEyQ,3,2024-09-19 10:09:51
63325,334,W7OZc98Y2To,1,2024-09-19 10:09:54
63326,334,c4nM3kxQzCY,1,2024-09-19 10:09:56
63327,334,DkZ7BJQupVA,2,2024-09-19 10:09:58
63328,334,WUvTyaaNkzM,5,2024-09-19 10:09:59
63329,334,7GPbuoiFP6Q,1,2024-09-19 10:10:01
63330,334,3bD8FuF8mEE,1,2024-09-19 10:10:04
63331,334,7RG_S6uBZ0s,1,2024-09-19 10:10:32
63332,334,oxpKr6T_ctE,1,2024-09-19 10:10:34
63333,334,61swrBtjq7g,1,2024-09-19 10:10:35
63334,334,r7Ezgbp1Y1g,2,2024-09-19 10:10:37
63335,334,lcFqVIadWYo,1,2024-09-19 10:10:38
63336,334,Gghy0d5Ppcc,1,2024-09-19 10:10:40
63337,334,PbhDCo1J1aY,3,2024-09-19 10:10:42
63338,334,EhAemz1v7dQ,5,2024-09-19 10:10:45
63339,334,se3RwGumBmw,2,2024-09-19 10:10:47
63340,334,sJU_tmVSR2U,1,2024-09-19 10:10:48
63341,334,P8i4t0mjyd0,1,2024-09-19 10:10:51
63342,334,cg7FXmMPhAQ,1,2024-09-19 10:10:52
63343,334,2u_tHkWxrtY,5,2024-09-19 10:10:54
63344,334,l8xtLy23DKM,1,2024-09-19 10:10:58
63345,334,QF6mxHkJ9Y8,1,2024-09-19 10:11:00
63346,334,4aR1P9rS64w,3,2024-09-19 10:11:23
63372,335,PtMWOrkqUeA,4,2024-09-19 20:15:42
63373,335,6EYbCD65KrE,5,2024-09-19 20:16:15
63374,335,sqdTZ4tGU0Q,1,2024-09-19 20:16:53
63375,335,ta_9EmyM0q4,3,2024-09-19 20:17:30
63376,335,q7D1SaQF1T8,4,2024-09-19 20:18:11
63377,335,c9z33uuiDBA,3,2024-09-19 20:19:33
63378,335,QPNtw9aecfU,4,2024-09-19 20:20:19
63379,335,O1dLluhZygQ,1,2024-09-19 20:20:50
63380,335,hue_fkVwEyQ,2,2024-09-19 20:21:40
63381,335,W7OZc98Y2To,4,2024-09-19 20:25:38
63382,335,c4nM3kxQzCY,1,2024-09-19 20:26:11
63383,335,DkZ7BJQupVA,5,2024-09-19 20:27:06
63384,335,WUvTyaaNkzM,4,2024-09-19 20:28:23
63385,335,7GPbuoiFP6Q,3,2024-09-19 20:29:05
63386,335,3bD8FuF8mEE,2,2024-09-19 20:29:45
63387,335,7RG_S6uBZ0s,1,2024-09-19 20:30:37
63388,335,oxpKr6T_ctE,1,2024-09-19 20:32:09
63389,335,61swrBtjq7g,3,2024-09-19 20:33:21
63390,335,r7Ezgbp1Y1g,3,2024-09-19 20:33:58
63391,335,lcFqVIadWYo,3,2024-09-19 20:35:28
63392,335,Gghy0d5Ppcc,1,2024-09-19 20:36:04
63393,335,PbhDCo1J1aY,2,2024-09-19 20:36:47
63394,335,EhAemz1v7dQ,4,2024-09-19 20:37:42
63395,335,se3RwGumBmw,1,2024-09-19 20:38:08
63396,335,sJU_tmVSR2U,4,2024-09-19 20:38:55
63397,335,P8i4t0mjyd0,1,2024-09-19 20:39:35
63398,335,cg7FXmMPhAQ,4,2024-09-19 20:40:30
63399,335,2u_tHkWxrtY,2,2024-09-19 20:41:03
63400,335,l8xtLy23DKM,1,2024-09-19 20:41:44
63401,335,QF6mxHkJ9Y8,1,2024-09-19 20:42:23
63402,335,4aR1P9rS64w,4,2024-09-19 20:43:54
63403,335,68UgJkTQw6E,3,2024-09-19 20:45:06
63404,335,1tOx_Vh5diE,5,2024-09-19 20:46:04
63405,335,T7aSI-E1fCE,5,2024-09-19 20:47:59
63406,335,ImUYiPiLdPk,1,2024-09-19 20:49:40
63407,335,ghUSEHe7Wug,5,2024-09-19 20:51:17
63408,335,oQWzBEEGpW8,3,2024-09-19 20:53:56
63409,335,N9BDRJQvvAg,3,2024-09-19 20:55:14
63410,335,I3HWkX_Y-jU,2,2024-09-19 20:56:51
63411,335,nOibeMzxmos,2,2024-09-19 20:58:00
63412,334,ml4NSzCQobk,5,2024-09-20 07:58:17
63413,334,68UgJkTQw6E,5,2024-09-20 07:58:22
63414,334,VXIqvzkTBXk,5,2024-09-20 07:58:30
63415,334,BiNIqPJ5As8,4,2024-09-20 07:58:36
63416,334,mw0LGzIKvoo,5,2024-09-20 07:58:40
63417,334,QElGjlIPwMA,5,2024-09-20 07:58:46
63418,334,rUU5gm4uNVc,4,2024-09-20 08:00:49
63419,334,jNJlny-nl0E,5,2024-09-20 08:00:52
63420,334,T7aSI-E1fCE,4,2024-09-20 08:00:56
63421,334,fPjOWekzeGI,5,2024-09-20 08:01:10
63422,334,yKGEl4FOiVU,4,2024-09-20 08:01:17
63423,334,vrEWm6fTm4A,4,2024-09-20 08:01:28
63424,334,p09qG_Twyp0,5,2024-09-20 08:01:37
63425,334,3cv_m5RKQVQ,5,2024-09-20 08:01:48
63426,334,TgIbNIElE20,3,2024-09-20 08:02:09
63427,334,UBFfqSkK0ug,4,2024-09-20 08:02:21
63428,334,1tOx_Vh5diE,5,2024-09-20 08:02:27
63429,334,290Vg8YpEfg,5,2024-09-20 08:02:40
63430,334,N9BDRJQvvAg,4,2024-09-20 08:02:53
63431,334,Hzh7zjOXzCU,5,2024-09-20 08:03:06
63432,334,hUdB232fIXM,5,2024-09-20 08:03:14
63433,334,K83UrpTbKik,4,2024-09-20 08:03:23
63434,334,3zHp4Rg-GmM,4,2024-09-20 08:03:34
63435,334,FLV_72wTNAA,5,2024-09-20 08:03:40
63436,334,GDVgPRxAzi0,5,2024-09-20 08:03:56
63437,334,C0uqYAAYiDE,4,2024-09-20 08:04:46
63438,334,hw_VVktz9VY,4,2024-09-20 08:04:59
63439,334,ghUSEHe7Wug,3,2024-09-20 08:05:23
63440,334,hqbmKtal_ac,5,2024-09-20 08:05:29
63441,338,PtMWOrkqUeA,2,2024-09-20 23:13:51
63442,337,PtMWOrkqUeA,5,2024-09-20 23:14:05
63443,338,6EYbCD65KrE,3,2024-09-20 23:14:11
63444,337,6EYbCD65KrE,2,2024-09-20 23:14:13
63445,339,PtMWOrkqUeA,3,2024-09-20 23:14:19
63446,337,sqdTZ4tGU0Q,5,2024-09-20 23:14:21
63447,338,sqdTZ4tGU0Q,3,2024-09-20 23:14:22
63448,338,ta_9EmyM0q4,2,2024-09-20 23:14:29
63449,337,ta_9EmyM0q4,1,2024-09-20 23:14:32
63450,338,q7D1SaQF1T8,2,2024-09-20 23:14:34
63451,337,q7D1SaQF1T8,4,2024-09-20 23:14:42
63452,338,c9z33uuiDBA,3,2024-09-20 23:14:44
63453,337,c9z33uuiDBA,3,2024-09-20 23:14:49
63454,338,QPNtw9aecfU,4,2024-09-20 23:14:52
63455,337,QPNtw9aecfU,3,2024-09-20 23:14:54
63456,337,O1dLluhZygQ,1,2024-09-20 23:15:00
63457,338,O1dLluhZygQ,3,2024-09-20 23:15:01
63458,339,6EYbCD65KrE,4,2024-09-20 23:15:04
63459,337,hue_fkVwEyQ,3,2024-09-20 23:15:05
63460,338,hue_fkVwEyQ,2,2024-09-20 23:15:13
63461,337,W7OZc98Y2To,1,2024-09-20 23:15:18
63462,338,W7OZc98Y2To,3,2024-09-20 23:15:18
63463,337,c4nM3kxQzCY,1,2024-09-20 23:15:23
63464,338,c4nM3kxQzCY,2,2024-09-20 23:15:25
63465,337,DkZ7BJQupVA,3,2024-09-20 23:15:27
63466,339,sqdTZ4tGU0Q,4,2024-09-20 23:15:29
63467,338,DkZ7BJQupVA,4,2024-09-20 23:15:31
63468,337,WUvTyaaNkzM,3,2024-09-20 23:15:34
63469,338,WUvTyaaNkzM,4,2024-09-20 23:15:36
63470,337,7GPbuoiFP6Q,1,2024-09-20 23:15:39
63471,338,7GPbuoiFP6Q,1,2024-09-20 23:15:41
63472,337,3bD8FuF8mEE,1,2024-09-20 23:15:47
63473,338,3bD8FuF8mEE,1,2024-09-20 23:15:49
63474,339,ta_9EmyM0q4,3,2024-09-20 23:15:50
63476,337,7RG_S6uBZ0s,4,2024-09-20 23:15:58
63477,338,7RG_S6uBZ0s,2,2024-09-20 23:16:00
63478,337,oxpKr6T_ctE,2,2024-09-20 23:16:07
63479,338,oxpKr6T_ctE,3,2024-09-20 23:16:11
63480,337,61swrBtjq7g,5,2024-09-20 23:16:12
63481,338,61swrBtjq7g,2,2024-09-20 23:16:20
63482,337,r7Ezgbp1Y1g,3,2024-09-20 23:16:21
63483,338,r7Ezgbp1Y1g,4,2024-09-20 23:16:24
63484,337,lcFqVIadWYo,1,2024-09-20 23:16:25
63485,337,Gghy0d5Ppcc,1,2024-09-20 23:16:29
63486,338,lcFqVIadWYo,3,2024-09-20 23:16:34
63487,337,PbhDCo1J1aY,1,2024-09-20 23:16:34
63488,337,EhAemz1v7dQ,4,2024-09-20 23:16:41
63489,342,PtMWOrkqUeA,2,2024-09-20 23:16:42
63490,337,se3RwGumBmw,1,2024-09-20 23:16:45
63492,338,Gghy0d5Ppcc,2,2024-09-20 23:16:53
63493,337,sJU_tmVSR2U,3,2024-09-20 23:16:57
63494,338,PbhDCo1J1aY,2,2024-09-20 23:17:03
63495,338,EhAemz1v7dQ,4,2024-09-20 23:17:06
63497,339,q7D1SaQF1T8,5,2024-09-20 23:17:10
63498,338,se3RwGumBmw,2,2024-09-20 23:17:10
63499,342,6EYbCD65KrE,3,2024-09-20 23:17:12
63501,338,sJU_tmVSR2U,3,2024-09-20 23:17:22
63502,337,P8i4t0mjyd0,1,2024-09-20 23:17:23
63503,342,sqdTZ4tGU0Q,5,2024-09-20 23:17:26
63504,338,P8i4t0mjyd0,2,2024-09-20 23:17:26
63505,337,cg7FXmMPhAQ,1,2024-09-20 23:17:27
63506,337,2u_tHkWxrtY,1,2024-09-20 23:17:32
63507,338,cg7FXmMPhAQ,2,2024-09-20 23:17:32
63508,337,l8xtLy23DKM,1,2024-09-20 23:17:35
63510,338,2u_tHkWxrtY,2,2024-09-20 23:17:40
63511,337,QF6mxHkJ9Y8,2,2024-09-20 23:17:41
63513,338,l8xtLy23DKM,1,2024-09-20 23:17:45
63514,342,ta_9EmyM0q4,4,2024-09-20 23:17:47
63515,338,QF6mxHkJ9Y8,3,2024-09-20 23:17:50
63516,339,c9z33uuiDBA,3,2024-09-20 23:17:53
63517,337,4aR1P9rS64w,3,2024-09-20 23:17:59
63519,343,PtMWOrkqUeA,4,2024-09-20 23:18:05
63520,336,PtMWOrkqUeA,5,2024-09-20 23:18:05
63521,337,QElGjlIPwMA,1,2024-09-20 23:18:08
63522,337,68UgJkTQw6E,2,2024-09-20 23:18:13
63524,337,ml4NSzCQobk,4,2024-09-20 23:18:20
63525,338,1tOx_Vh5diE,4,2024-09-20 23:18:26
63526,342,q7D1SaQF1T8,1,2024-09-20 23:18:37
63527,338,4aR1P9rS64w,3,2024-09-20 23:18:38
63528,337,1tOx_Vh5diE,4,2024-09-20 23:18:43
63529,339,QPNtw9aecfU,4,2024-09-20 23:18:44
63532,337,T7aSI-E1fCE,3,2024-09-20 23:18:55
63533,337,VXIqvzkTBXk,3,2024-09-20 23:19:01
63534,338,3cv_m5RKQVQ,3,2024-09-20 23:19:06
63535,342,c9z33uuiDBA,1,2024-09-20 23:19:07
63536,337,Vp3VDiiAuWc,1,2024-09-20 23:19:09
63537,337,Hzh7zjOXzCU,4,2024-09-20 23:19:17
63538,337,hUdB232fIXM,3,2024-09-20 23:19:23
63539,337,3cv_m5RKQVQ,3,2024-09-20 23:19:29
63540,337,rUU5gm4uNVc,1,2024-09-20 23:19:35
63541,338,ghUSEHe7Wug,3,2024-09-20 23:19:38
63542,337,TgIbNIElE20,1,2024-09-20 23:19:41
63543,339,O1dLluhZygQ,4,2024-09-20 23:19:42
63544,343,6EYbCD65KrE,4,2024-09-20 23:19:45
63545,342,QPNtw9aecfU,5,2024-09-20 23:19:47
63546,337,GDVgPRxAzi0,4,2024-09-20 23:19:54
63548,337,p09qG_Twyp0,1,2024-09-20 23:19:58
63549,337,kScclvB8qUw,1,2024-09-20 23:20:01
63550,342,O1dLluhZygQ,1,2024-09-20 23:20:10
63551,337,3roITeXVWuE,1,2024-09-20 23:20:12
63552,343,sqdTZ4tGU0Q,2,2024-09-20 23:20:12
63553,337,C0uqYAAYiDE,2,2024-09-20 23:20:18
63554,338,ZMn-bCdThEg,4,2024-09-20 23:20:19
63555,339,hue_fkVwEyQ,3,2024-09-20 23:20:22
63556,337,ImUYiPiLdPk,1,2024-09-20 23:20:23
63558,337,vrEWm6fTm4A,3,2024-09-20 23:20:25
63559,343,ta_9EmyM0q4,1,2024-09-20 23:20:30
63560,337,BRLaDbWCfQA,5,2024-09-20 23:20:32
63561,338,Pgx2e74--h8,2,2024-09-20 23:20:37
63562,337,3zHp4Rg-GmM,4,2024-09-20 23:20:38
63564,337,290Vg8YpEfg,3,2024-09-20 23:20:43
63565,337,hw_VVktz9VY,4,2024-09-20 23:20:46
63566,337,yKGEl4FOiVU,3,2024-09-20 23:20:48
63567,337,RjEjpX0_Sos,3,2024-09-20 23:20:50
63568,338,niJJHZ7cjvo,3,2024-09-20 23:20:50
63570,337,cAiuY7i63tM,2,2024-09-20 23:20:52
63571,337,EoXsuVYhbJU,3,2024-09-20 23:20:54
63572,337,I3HWkX_Y-jU,2,2024-09-20 23:20:57
63573,342,hue_fkVwEyQ,1,2024-09-20 23:20:57
63574,343,q7D1SaQF1T8,3,2024-09-20 23:20:57
63575,339,W7OZc98Y2To,2,2024-09-20 23:20:58
63576,337,wRqjtu9giOc,2,2024-09-20 23:21:00
63577,337,giYrbENnNZ0,2,2024-09-20 23:21:03
63578,338,UdZRDY3AT74,3,2024-09-20 23:21:14
63579,339,c4nM3kxQzCY,1,2024-09-20 23:21:20
63581,339,DkZ7BJQupVA,2,2024-09-20 23:22:05
63582,343,c9z33uuiDBA,3,2024-09-20 23:22:10
63583,343,QPNtw9aecfU,4,2024-09-20 23:22:21
63584,342,W7OZc98Y2To,2,2024-09-20 23:22:26
63585,338,-PjHOb6Ltog,3,2024-09-20 23:22:29
63587,338,xAdEW07GL9g,2,2024-09-20 23:22:35
63588,342,c4nM3kxQzCY,1,2024-09-20 23:22:45
63589,338,ovVtwD0oz-Q,3,2024-09-20 23:22:52
63590,343,O1dLluhZygQ,5,2024-09-20 23:22:55
63591,342,DkZ7BJQupVA,5,2024-09-20 23:23:06
63592,338,6_7opQVIXK8,3,2024-09-20 23:23:09
63593,339,WUvTyaaNkzM,3,2024-09-20 23:23:13
63594,338,nrTsfcbVDcA,3,2024-09-20 23:23:29
63596,336,6EYbCD65KrE,2,2024-09-20 23:23:33
63597,338,CHNR9_S_c1A,3,2024-09-20 23:23:35
63598,342,WUvTyaaNkzM,3,2024-09-20 23:23:39
63600,336,sqdTZ4tGU0Q,5,2024-09-20 23:23:42
63601,338,gQIaYdAa1K8,3,2024-09-20 23:23:44
63602,338,JCV7Szrjj2Y,2,2024-09-20 23:24:02
63603,343,hue_fkVwEyQ,5,2024-09-20 23:24:03
63604,338,19UbJWjd80A,2,2024-09-20 23:24:10
63605,336,ta_9EmyM0q4,4,2024-09-20 23:24:11
63607,339,7GPbuoiFP6Q,2,2024-09-20 23:24:15
63608,342,7GPbuoiFP6Q,3,2024-09-20 23:24:17
63609,343,W7OZc98Y2To,2,2024-09-20 23:24:23
63611,336,q7D1SaQF1T8,3,2024-09-20 23:24:33
63612,338,VFQ_GvpzP4w,3,2024-09-20 23:24:39
63613,339,3bD8FuF8mEE,4,2024-09-20 23:24:54
63614,342,3bD8FuF8mEE,3,2024-09-20 23:24:55
63616,338,GrnVgRHA_Ec,3,2024-09-20 23:25:15
63617,343,c4nM3kxQzCY,1,2024-09-20 23:25:16
63618,338,tGpPQRCvKtI,2,2024-09-20 23:25:30
63619,336,c9z33uuiDBA,5,2024-09-20 23:25:36
63620,338,91VDRbys_ZI,2,2024-09-20 23:25:38
