"id","user_id","video_id","rating","time_stamp"
"200","6","OWKQLQjXHqs","2","2024-08-05 16:08:18"
"201","6","gH9ew57YcFU","3","2024-08-05 16:08:27"
"202","6","Hw_2983Gd-c","4","2024-08-05 16:08:34"
"203","6","phPd39yX78E","1","2024-08-05 16:08:36"
"204","6","ptOfw9Sa160","1","2024-08-05 16:08:38"
"205","6","Zli42SrlgF0","4","2024-08-05 16:08:43"
"206","6","0bkNKM5TIJM","3","2024-08-05 16:08:50"
"207","6","PI0gTiFrP5k","4","2024-08-05 16:08:53"
"208","6","2xorl5kbeJU","3","2024-08-05 16:09:22"
"209","6","lfwC5dUcx_w","3","2024-08-05 16:09:25"
"210","6","giC5C65f2XE","3","2024-08-05 16:09:50"
"211","6","utNVW1bXQPA","4","2024-08-05 16:09:55"
"212","6","n7YOfJBHtss","4","2024-08-05 16:09:58"
"213","6","kGN5iZ9zLTM","1","2024-08-05 16:10:01"
"214","6","YKLAR868_xU","2","2024-08-05 16:10:09"
"215","6","oYYmtHOT784","4","2024-08-05 16:10:13"
"216","6","vb0v3DdDFks","2","2024-08-05 16:10:25"
"217","6","XBEhgFrldRI","3","2024-08-05 16:10:29"
"218","6","J_Owq8rtcmE","1","2024-08-05 16:10:36"
"219","6","w3zB991eAYs","4","2024-08-05 16:10:46"
"220","6","dIwaQGHB1LU","2","2024-08-05 16:10:51"
"221","6","Mi9sjhISYfg","3","2024-08-05 16:10:58"
"222","6","pk9NHzfOMnk","2","2024-08-05 16:11:01"
"223","6","35ZKaI8BZWA","2","2024-08-05 16:11:05"
"224","6","OFikzS9XXXY","3","2024-08-05 16:11:13"
"225","6","iIhSOEcANZM","2","2024-08-05 16:11:26"
"226","6","K4e9SlaZqbk","2","2024-08-05 16:11:30"
"227","6","RNqzk-fF_U8","4","2024-08-05 16:11:37"
"228","6","Uny6uzetSAU","1","2024-08-05 16:11:42"
"229","6","_rhHhzaIngk","4","2024-08-05 16:11:47"
"230","6","9FaDPiZtvJ4","5","2024-08-05 16:11:51"
"231","5","1eMR1iccp3Y","5","2024-08-05 16:14:40"
"232","5","xAdEW07GL9g","3","2024-08-05 16:14:44"
"233","5","nhXA_Sxyx7I","1","2024-08-05 16:14:49"
"234","5","Xh8vBdY9icQ","2","2024-08-05 16:14:52"
"235","5","DSg9ml3d288","2","2024-08-05 16:15:00"
"236","5","9sLh-nqsMxQ","1","2024-08-05 16:15:07"
"237","5","O1dLluhZygQ","1","2024-08-05 16:15:19"
"238","5","VgdUTclAUQQ","1","2024-08-05 16:15:22"
"239","5","ynBENQJBQbE","3","2024-08-05 16:15:27"
"240","5","JUdZ-EJcpkM","5","2024-08-05 16:15:31"
"241","5","hNDgcjVGHIw","4","2024-08-05 16:15:38"
"242","5","lI6A3Lj3wuc","1","2024-08-05 16:15:43"
"243","5","qfHaf5hpbs8","4","2024-08-05 16:15:48"
"244","5","P8P_S1Fjl_Q","5","2024-08-05 16:15:52"
"245","5","22KuDWuSREk","2","2024-08-05 16:15:59"
"246","5","KPrEQHYQoBQ","3","2024-08-05 16:16:03"
"247","5","oQKiDnbZGQ4","4","2024-08-05 16:16:07"
"248","5","J2mY2PcSCgA","1","2024-08-05 16:16:12"
"249","5","jNJlny-nl0E","5","2024-08-05 16:16:31"
"250","5","DaO-OF31gVM","2","2024-08-05 16:16:35"
"251","7","BisdWYe0WiI","1","2024-08-05 16:38:46"
"252","7","VXIqvzkTBXk","3","2024-08-05 16:38:55"
"253","7","wLOoraL47is","1","2024-08-05 16:39:00"
"254","8","Lrdv4DILczM","1","2024-08-05 17:22:48"
"255","8","zmL3JGG7ywU","4","2024-08-05 17:23:17"
"256","8","-FQAVsw1efw","1","2024-08-05 17:23:36"
"257","9","gaf6iwsXqMA","5","2024-08-05 18:18:02"
"258","9","SHnO63mIczo","5","2024-08-05 18:19:23"
"259","12","kLbPRF2cChk","1","2024-08-05 19:33:00"
"260","12","XpHOIY8B89k","2","2024-08-05 19:33:35"
"261","12","NTYVeCsVAUc","2","2024-08-05 19:34:37"
"262","12","BAAzW95z7yA","2","2024-08-05 19:35:04"
"263","12","bpjGOlTnwKM","2","2024-08-05 19:35:18"
"264","12","LjReaV59mMM","1","2024-08-05 19:35:35"
"265","12","AgrINZyoeeo","3","2024-08-05 19:35:52"
"266","12","K7EJ03B-25w","1","2024-08-05 19:36:13"
"267","12","B0V0Co1gJno","3","2024-08-05 19:36:32"
"268","12","n2VBBxL8zRE","2","2024-08-05 19:36:52"
"269","12","tGpPQRCvKtI","2","2024-08-05 19:37:36"
"270","12","AayHSoXL0pQ","3","2024-08-05 19:37:55"
"271","13","D059eKnXVJo","1","2024-08-05 20:12:49"
"272","13","37zMXYUfeV8","2","2024-08-05 20:13:17"
"273","13","ycVJVjUSV_8","1","2024-08-05 20:13:22"
"274","13","q6Rs1ogg7EQ","1","2024-08-05 20:13:32"
"275","13","UdZRDY3AT74","1","2024-08-05 20:13:39"
"276","13","VMnJZjVOz-A","1","2024-08-05 20:13:52"
"277","13","vZHCsTex5ng","1","2024-08-05 20:13:59"
"278","13","9oQHAGzdDaM","1","2024-08-05 20:14:05"
"279","13","RSQ3fZAFJHU","1","2024-08-05 20:14:10"
"280","13","aaOUC_0Geus","1","2024-08-05 20:14:17"
"281","13","8Yvrueftb0w","2","2024-08-05 20:14:33"
"282","13","6YAkAGaOt-c","1","2024-08-05 20:14:39"
"283","13","M-g6mDCPY5Y","4","2024-08-05 20:14:44"
"284","13","N0IXVDFREfU","1","2024-08-05 20:14:58"
"285","13","sEHcso77eOg","1","2024-08-05 20:15:03"
"286","13","zTIG8ILxTxI","1","2024-08-05 20:15:14"
"287","13","s9X0pdSc88o","2","2024-08-05 20:16:20"
"288","13","UXlrRwv5anw","1","2024-08-05 20:16:23"
"289","13","viXEncLNO94","1","2024-08-05 20:16:27"
"290","13","Xjmc9h_lpkE","1","2024-08-05 20:16:33"
"291","13","22YyFu_2BwM","3","2024-08-05 20:16:44"
"292","13","BcPj1PclA7Q","1","2024-08-05 20:16:53"
"293","13","E7kIreZHGwo","1","2024-08-05 20:16:58"
"294","13","xJ6F11UKJMc","1","2024-08-05 20:17:05"
"295","13","OV6pMujGakQ","1","2024-08-05 20:17:10"
"296","13","PrAKgQpivSM","4","2024-08-05 20:17:14"
"297","13","0Khda5OuUM0","1","2024-08-05 20:17:20"
"298","13","LxrlZgsqcWU","2","2024-08-05 20:17:27"
"299","13","NtfbWkxJTHw","3","2024-08-05 20:17:40"
"300","13","bCrlPOTSxFI","1","2024-08-05 20:17:48"
"301","13","ZVpkFb9-fts","2","2024-08-05 20:17:55"
"302","13","-gQn-evdsAo","5","2024-08-05 20:18:01"
"303","13","7AZKUNKLoqE","1","2024-08-05 20:18:05"
"304","13","S37nRTq0Pv4","1","2024-08-05 20:18:10"
"305","13","h_hWDkKP5pE","1","2024-08-05 20:18:16"
"306","13","CM0eZLKTtQk","2","2024-08-05 20:18:24"
"307","13","HgR-GRGisUA","1","2024-08-05 20:18:28"
"308","13","LqLYhCzKY5s","1","2024-08-05 20:18:33"
"309","13","k3PbhZ7Aa18","1","2024-08-05 20:18:38"
"310","13","dSMeqWzmpMk","1","2024-08-05 20:18:46"
"311","13","Tx95iN4ElpA","5","2024-08-05 20:18:54"
"312","13","dJ14hB-mnQo","1","2024-08-05 20:21:35"
"313","13","1Q2SyTWS1Zo","2","2024-08-05 20:21:43"
"314","13","cLpTu390Uoo","1","2024-08-05 20:21:49"
"315","13","m4vs8iIcMmI","1","2024-08-05 20:21:53"
"316","15","oxyeKlY9bYE","2","2024-08-05 20:27:56"
"317","15","gCgVTj8ZnU0","1","2024-08-05 20:28:20"
"318","15","v-ibXM3xBjg","1","2024-08-05 20:28:43"
"319","15","hif5eI5pBxo","2","2024-08-05 20:29:50"
"320","15","66odSupz60k","1","2024-08-05 20:30:02"
"321","15","RSTFyybJmng","1","2024-08-05 20:30:18"
"322","15","mxV_T2l9TDo","1","2024-08-05 20:30:51"
"323","15","vXLx7gcb3tQ","1","2024-08-05 20:31:05"
"324","15","EjI4VzJ2_nU","1","2024-08-05 20:31:28"
"325","15","rsGZoM5lrMs","2","2024-08-05 20:32:17"
"326","15","pFtbpR4bkK0","3","2024-08-05 20:32:38"
"327","15","0TCgqqEOidk","1","2024-08-05 20:33:39"
"328","15","yV5fILwK2yI","1","2024-08-05 20:34:00"
"329","15","ZtyMdRzvi0w","1","2024-08-05 20:34:09"
"330","15","YTG_e1qtYBw","3","2024-08-05 20:35:12"
"331","15","kzismZj3HDA","1","2024-08-05 20:35:39"
"332","15","RdgQkVwppzc","1","2024-08-05 20:35:56"
"333","15","lgGkkIq0UFc","1","2024-08-05 20:36:05"
"334","15","kzp4bSCsloc","2","2024-08-05 20:36:43"
"335","15","3jDtZd8D1B4","1","2024-08-05 20:36:59"
"336","15","T_L3mDG9r4I","1","2024-08-05 20:37:10"
"337","15","y_MPRteu5ZM","3","2024-08-05 20:37:57"
"338","15","gHYVLk3jbUM","1","2024-08-05 20:38:05"
"339","15","bWC_QVJrX4A","1","2024-08-05 20:38:13"
"340","15","tATYAsDhsrQ","1","2024-08-05 20:38:23"
"341","15","JRVgWztt0gA","1","2024-08-05 20:39:18"
"342","15","Nb0Ii5SgljQ","1","2024-08-05 20:41:59"
"343","15","RcGIKevx_o4","1","2024-08-05 20:42:19"
"344","15","PS8kAAmpS5M","1","2024-08-05 20:42:26"
"345","15","JqqVQWYn_8A","2","2024-08-05 20:43:05"
"346","15","Veh91kgnqIc","1","2024-08-05 20:43:20"
"347","15","iFQfTYw5WOo","1","2024-08-05 20:43:27"
"348","15","tuVk_8YvCGQ","1","2024-08-05 20:43:39"
"349","15","-DJEwfrEK9M","1","2024-08-05 20:43:48"
"350","15","Eqxzcpgscy0","1","2024-08-05 20:44:01"
"351","15","It7a9sl-gH0","1","2024-08-05 20:44:15"
"352","15","3YE_6vJj5xU","1","2024-08-05 20:44:28"
"353","15","mNaeIjsQ2QE","2","2024-08-05 20:44:47"
"354","15","NPELomq6u-k","1","2024-08-05 20:44:53"
"355","15","NdmTrkCQN-A","3","2024-08-05 20:45:43"
"356","15","9uZauVOkTA0","2","2024-08-05 20:46:09"
"357","15","j7jkorewIeY","1","2024-08-05 20:46:21"
